gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID,sentiment,sentiment_confidence,satisfaction_score,sentiment_negative,sentiment_neutral,sentiment_positive,emotion_satisfaction,emotion_calm,emotion_frustration,emotion_anger,emotion_anxiety,emotion_disappointment,topic_payment_problem,topic_refund_request,topic_subscription_cancellation,topic_security_concern,topic_login_issue,topic_bug_report,topic_performance_issue,topic_data_sync_issue,topic_feature_request,topic_account_suspension
1,0,1,0,29,0,0,33.75,1009.25,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,34.80172413793103,1,False,True,False,0,3016-KSVCP,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,30,1,0,82.05,2570.2,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,85.67333333333333,2,False,True,False,0,4767-HZZHQ,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,1,1,0,74.7,74.7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,74.7,1,False,False,False,0,2424-WVHPL,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,66,1,1,84.0,5714.25,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,86.57954545454545,5,False,False,True,0,7233-PAHHL,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,65,1,1,111.05,7107.0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,109.33846153846154,5,False,False,True,0,6067-NGCEU,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,72,1,1,100.9,7459.05,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,103.59791666666666,4,False,False,True,0,9848-JQJTX,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,12,1,1,78.95,927.35,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,77.27916666666667,1,False,False,False,1,8637-XJIVR,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,71,1,1,66.85,4748.7,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,66.8830985915493,3,False,False,True,0,9803-FTJCG,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,5,1,0,21.05,113.85,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,22.77,0,False,False,False,1,0278-YXOOG,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,52,1,0,21.0,1107.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,21.29230769230769,0,False,False,True,0,3212-KXOCR,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,1,1,0,25,1,1,98.5,2514.5,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,100.58,4,False,True,False,1,4598-XLKNJ,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,1,0,20.2,20.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.2,0,False,False,False,0,6380-ARCEH,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,0,19.45,19.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,19.45,0,False,False,False,0,3679-XASPY,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,38,1,0,95.0,3605.6,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,94.88421052631578,3,False,True,False,0,7123-WQUHX,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,1,0,66,0,0,45.55,3027.25,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,45.86742424242424,3,False,False,True,0,5386-THSLQ,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,68,1,1,110.0,7611.85,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,111.93897058823528,5,False,False,True,1,3192-NQECA,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,5,0,0,24.3,100.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20.04,0,False,False,False,0,6180-YBIQI,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,72,1,1,104.15,7303.05,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,101.43125,4,False,False,True,0,6728-DKUCO,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,32,0,0,30.15,927.65,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,28.9890625,1,False,True,False,0,9750-BOOHV,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,43,1,0,94.35,3921.3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,91.19302325581396,2,False,True,False,0,8597-CWYHH,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,72,1,0,19.4,1363.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,18.93402777777778,0,False,False,True,0,2848-YXSMW,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,55,1,1,96.75,5238.9,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,95.25272727272728,3,False,False,True,1,0486-HECZI,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,52,1,0,57.95,3042.25,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,58.50480769230769,3,False,False,True,0,4549-ZDQYY,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,43,1,1,91.65,3954.1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,91.95581395348836,3,False,True,False,0,5712-AHQNN,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,1,0,37,1,1,76.5,2868.15,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,77.51756756756757,0,False,True,False,1,4846-WHAFZ,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,64,0,1,54.6,3423.5,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,53.4921875,4,False,False,True,0,5256-SKJGO,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,3,1,0,89.85,248.4,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,82.8,3,False,False,False,0,3071-VBYPO,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,36,0,0,31.05,1126.35,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,31.2875,1,False,True,False,0,9560-BBZXK,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,10,1,1,100.25,1064.65,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,106.465,3,False,False,False,1,5299-RULOA,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,41,1,0,20.65,835.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.36951219512195,0,False,True,False,0,8402-OOOHJ,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,27,1,1,85.2,2151.6,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,79.68888888888888,2,False,True,False,0,9445-ZUEQE,negative,0.7856464385986328,1.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,56,1,1,99.8,5515.45,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,98.49017857142856,3,False,False,True,0,1091-SOZGA,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,6,1,0,20.7,112.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,18.791666666666668,0,False,False,False,0,2928-HLDBA,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,3,1,1,74.4,229.55,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,76.51666666666667,0,False,False,False,1,0404-SWRVG,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,7,1,0,50.7,350.35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50.05,1,False,False,False,0,6497-TILVL,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,4,1,0,20.85,62.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,15.725,0,False,False,False,0,7219-TLZHO,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,33,1,1,88.95,3027.65,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,91.7469696969697,3,False,True,False,0,4622-YNKIJ,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,27,1,1,78.05,2135.5,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,79.0925925925926,1,False,True,False,1,4412-YLTKF,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,72,1,1,23.55,1723.95,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,23.94375,0,False,False,True,0,6734-PSBAW,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,1,0,19.75,19.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.75,0,False,False,False,0,3930-ZGWVE,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,71,0,1,56.45,3985.35,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,56.131690140845066,4,False,False,True,0,2639-UGMAZ,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,13,1,1,85.95,1215.65,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,93.51153846153846,1,True,False,False,0,2876-GZYZC,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,25,0,1,58.6,1502.65,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,60.106,5,False,True,False,1,6207-WIOLX,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,67,1,0,50.55,3260.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,48.65820895522388,1,False,False,True,0,8587-XYZSF,negative,0.6982085108757019,1.6,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,35.45,35.45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,35.45,1,False,False,False,1,3091-FYHKI,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,2,1,0,44.35,81.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40.625,0,False,False,False,1,2372-HWUHI,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,43,1,1,25.7,1188.2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,27.632558139534886,0,False,True,False,0,7799-LGRDP,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,23,1,1,75.0,1778.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77.32608695652173,1,True,False,False,0,7850-VWJUU,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,64,1,0,20.2,1277.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.96484375,0,False,False,True,0,3774-VBNXY,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,57,1,1,19.6,1170.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,20.5359649122807,0,False,False,True,0,6217-KDYWC,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,1,1,1,70.45,70.45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,70.45,0,False,False,False,1,0390-DCFDQ,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1,1,1,72,1,1,88.05,6425.65,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,89.24513888888889,6,False,False,True,0,3146-MSEGF,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,8,1,0,71.15,563.65,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,70.45625,3,False,False,False,1,4080-OGPJL,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,61,1,1,101.05,5971.25,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,97.88934426229508,3,False,False,True,0,1095-WGNGG,negative,0.7856464385986328,1.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,64,1,1,84.3,5289.05,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,82.64140625,2,False,False,True,0,2636-SJDOU,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,0,71,1,0,23.95,1756.2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,24.735211267605635,0,False,False,True,0,1131-QQZEB,negative,0.7856464385986328,1.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,65,1,1,99.05,6416.7,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,98.71846153846154,4,False,False,True,0,5716-EZXZN,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,3,1,0,19.6,61.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,20.45,0,False,False,False,0,6837-BJYDQ,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,45.65,45.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.65,0,False,False,False,1,2135-RXIHG,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,1,30,1,0,64.5,1929.95,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,64.33166666666666,3,False,True,False,0,6440-DKQGE,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,15,1,1,69.5,1071.4,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,71.42666666666668,4,True,False,False,0,3466-BYAVD,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,8,1,1,68.55,564.35,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,70.54375,3,False,False,False,0,3780-YVMFA,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,7,1,0,95.0,655.5,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,93.64285714285714,2,False,False,False,1,3874-EQOEP,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,70,1,1,108.15,7930.55,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,113.29357142857144,5,False,False,True,0,1679-JRFBR,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,62,1,0,86.1,5215.25,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,84.11693548387096,6,False,False,True,0,9073-ZZIAY,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,6,1,0,19.7,113.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,18.916666666666668,0,False,False,False,0,3077-RSNTJ,neutral,0.740287721157074,3.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,14,1,1,80.9,1152.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,82.34285714285714,1,True,False,False,0,6551-GNYDG,negative,0.8527788519859314,1.29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,22,1,1,84.15,1821.95,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,82.81590909090909,1,True,False,False,0,9167-APMXZ,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,22,1,0,20.15,419.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,19.08636363636364,0,True,False,False,0,2749-CTKAJ,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,16,1,0,64.25,1024.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,64.0,3,True,False,False,0,6371-NZYEG,negative,0.6478806138038635,1.7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,10,1,0,25.7,251.6,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,25.16,0,False,False,False,0,7554-NEWDD,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,13,1,1,56.0,764.55,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,58.81153846153846,2,True,False,False,0,8992-VONJD,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,20,1,0,82.4,1592.35,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,79.61749999999999,1,True,False,False,1,0867-MKZVY,negative,0.6731685400009155,1.65,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,2,1,1,69.7,135.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,67.6,0,False,False,False,0,4482-EWFMI,negative,0.8009634613990784,1.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,53,1,1,73.9,3958.25,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,74.68396226415095,4,False,False,True,0,4648-YPBTM,negative,0.5449150800704956,1.91,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,11,1,0,20.6,233.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,21.263636363636365,0,False,False,False,0,2907-ILJBN,negative,0.8168764710426331,1.37,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0,1,0,69,1,0,19.9,1363.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.76014492753623,0,False,False,True,0,6345-FZOQH,negative,0.8326632976531982,1.33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
