gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,avg_monthly_spend,n_services,tenure_bucket_1-2y,tenure_bucket_2-4y,tenure_bucket_4-6y,Churn,customerID
1,0,0,0,3,1,0,19.6,61.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,20.45,0,False,False,False,0,6837-BJYDQ
1,0,0,0,1,1,1,45.65,45.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45.65,0,False,False,False,1,2135-RXIHG
1,0,0,1,30,1,0,64.5,1929.95,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,64.33166666666666,3,False,True,False,0,6440-DKQGE
1,0,1,1,15,1,1,69.5,1071.4,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,71.42666666666668,4,True,False,False,0,3466-BYAVD
0,0,1,1,8,1,1,68.55,564.35,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,70.54375,3,False,False,False,0,3780-YVMFA
1,0,0,0,7,1,0,95.0,655.5,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,93.64285714285714,2,False,False,False,1,3874-EQOEP
0,0,1,1,70,1,1,108.15,7930.55,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,113.29357142857143,5,False,False,True,0,1679-JRFBR
1,0,1,1,62,1,0,86.1,5215.25,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,84.11693548387096,6,False,False,True,0,9073-ZZIAY
0,0,1,1,6,1,0,19.7,113.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,18.916666666666668,0,False,False,False,0,3077-RSNTJ
0,0,1,1,14,1,1,80.9,1152.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,82.34285714285714,1,True,False,False,0,6551-GNYDG
0,0,0,0,22,1,1,84.15,1821.95,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,82.81590909090909,1,True,False,False,0,9167-APMXZ
1,0,1,1,22,1,0,20.15,419.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,19.086363636363636,0,True,False,False,0,2749-CTKAJ
1,0,1,1,16,1,0,64.25,1024.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,64.0,3,True,False,False,0,6371-NZYEG
1,0,0,0,10,1,0,25.7,251.6,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,25.16,0,False,False,False,0,7554-NEWDD
0,0,0,1,13,1,1,56.0,764.55,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,58.81153846153846,2,True,False,False,0,8992-VONJD
0,0,1,0,20,1,0,82.4,1592.35,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,79.61749999999999,1,True,False,False,1,0867-MKZVY
0,0,0,0,2,1,1,69.7,135.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,67.6,0,False,False,False,0,4482-EWFMI
1,0,0,0,53,1,1,73.9,3958.25,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,74.68396226415095,4,False,False,True,0,4648-YPBTM
0,0,1,1,11,1,0,20.6,233.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,21.263636363636365,0,False,False,False,0,2907-ILJBN
1,0,1,0,69,1,0,19.9,1363.45,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,19.76014492753623,0,False,False,True,0,6345-FZOQH
0,0,0,0,4,1,1,70.9,273.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68.25,0,False,False,False,1,3376-BMGFE
1,0,1,0,72,1,1,89.05,6254.45,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,86.86736111111111,6,False,False,True,0,5997-OPVFA
1,1,1,0,58,0,1,45.3,2651.2,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,45.710344827586205,3,False,False,True,1,3445-HXXGF
0,0,1,1,16,1,0,20.4,321.4,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,20.0875,0,True,False,False,0,1159-WFSGR
1,0,1,0,43,1,1,84.25,3539.25,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,82.30813953488372,3,False,True,False,0,7654-YWJUF
0,0,1,0,2,1,1,104.4,242.8,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,121.4,4,False,False,False,1,1875-QIVME
1,0,1,0,14,1,0,81.95,1181.75,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,84.41071428571429,5,True,False,False,0,6727-IOTLZ
0,0,1,0,53,1,1,94.85,5000.2,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,94.3433962264151,3,False,False,True,1,0691-JVSYA
0,0,0,0,32,1,0,20.55,654.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,20.4546875,0,False,True,False,0,5918-VUKWP
0,0,1,0,34,1,0,24.7,780.2,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,22.947058823529414,0,False,True,False,0,1744-JHKYS
0,1,0,0,15,1,1,74.45,1145.7,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,76.38000000000001,0,True,False,False,1,2656-FMOKZ
0,1,0,0,7,1,0,76.45,503.6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71.94285714285715,1,False,False,False,1,2070-FNEXE
0,0,1,1,15,1,1,105.35,1559.25,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,103.95,4,True,False,False,0,5947-SGKCL
1,0,1,0,61,1,1,20.55,1252.0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,20.524590163934427,0,False,False,True,0,3712-PKXZA
0,0,0,0,1,0,0,29.95,29.95,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29.95,1,False,False,False,1,6317-YPKDH
0,0,0,0,1,1,0,45.3,45.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45.3,0,False,False,False,0,6582-OIVSP
1,0,0,0,8,1,0,84.5,662.65,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,82.83125,1,False,False,False,1,9367-WXLCH
1,0,1,1,33,1,0,74.75,2453.3,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,74.34242424242424,4,False,True,False,0,5524-KHNJP
0,0,0,0,13,1,1,79.25,1111.65,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,85.51153846153846,2,True,False,False,1,1918-ZBFQJ
0,0,1,0,1,0,1,24.8,24.8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.8,0,False,False,False,1,1024-GUALD
1,0,0,0,20,1,1,51.8,1023.85,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,51.1925,1,True,False,False,0,4827-USJHP
1,0,0,0,3,0,0,30.4,82.15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,27.383333333333336,1,False,False,False,0,8167-GJLRN
0,0,0,0,13,1,0,19.65,244.8,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,18.83076923076923,0,True,False,False,0,0956-SYCWG
0,0,1,0,40,1,0,56.6,2379.1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,59.4775,1,False,True,False,0,8017-UVSZU
1,0,1,1,43,1,1,71.9,3173.35,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,73.79883720930232,3,False,True,False,0,7100-FQPRV
1,0,1,0,6,1,1,91.0,531.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,88.5,3,False,False,False,1,2472-OVKUP
0,0,1,1,69,1,0,19.75,1375.4,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,19.933333333333334,0,False,False,True,0,2984-RGEYA
0,0,1,1,72,1,0,109.7,8129.3,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,112.90694444444445,5,False,False,True,0,9680-NIAUV
1,0,1,1,59,1,0,19.3,1192.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,20.215254237288136,0,False,False,True,0,2146-EGVDT
0,0,1,0,20,1,1,96.55,1901.65,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,95.08250000000001,4,True,False,False,0,2604-IJPDU
1,0,1,1,24,1,1,24.1,587.4,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,24.474999999999998,0,True,False,False,0,9178-JHUVJ
1,0,0,0,59,1,1,111.35,6519.75,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,110.5042372881356,5,False,False,True,0,6168-YBYNP
1,0,1,1,72,1,1,112.25,8041.65,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,111.68958333333333,5,False,False,True,0,7255-SSFBC
1,0,0,1,1,1,0,20.75,20.75,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.75,0,False,False,False,0,3645-DEYGF
0,0,1,0,27,1,1,101.9,2681.15,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,99.30185185185185,4,False,True,False,0,9323-HGFWY
0,0,0,0,14,1,1,80.05,1112.3,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,79.45,2,True,False,False,0,8544-GOQSH
1,0,1,1,71,1,0,105.55,7405.5,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,104.30281690140845,4,False,False,True,0,3363-DTIVD
1,0,0,1,13,1,1,78.3,1033.95,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,79.53461538461539,1,True,False,False,0,7018-WBJNK
1,0,0,0,44,1,0,68.85,2958.95,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,67.24886363636364,0,False,True,False,0,9142-KZXOP
0,0,0,0,33,1,1,79.95,2684.85,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,81.35909090909091,2,False,True,False,0,7674-YTAFD
1,0,1,1,72,0,1,55.45,4179.2,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,58.044444444444444,5,False,False,True,0,6348-SNFUS
1,0,0,0,1,1,0,79.9,79.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79.9,1,False,False,False,1,1285-OKIPP
0,0,0,0,19,1,1,106.6,1934.45,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,101.81315789473685,5,True,False,False,1,7825-ECJRF
1,0,1,0,64,1,1,102.45,6654.1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,103.9703125,5,False,False,True,0,1347-KTTTA
1,0,0,0,2,1,1,46.0,84.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,42.25,0,False,False,False,1,7841-TZDMQ
0,0,0,0,1,0,0,25.25,25.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25.25,0,False,False,False,0,4195-NZGTA
1,0,0,1,61,1,0,19.75,1124.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,18.42950819672131,0,False,False,True,0,7157-SMCFK
0,0,1,1,29,1,0,20.0,540.05,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,18.622413793103448,0,False,True,False,0,4709-LKHYG
1,1,1,0,23,1,0,86.8,1975.85,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,85.90652173913043,1,True,False,False,0,2504-DSHIH
0,0,1,0,57,0,1,58.75,3437.45,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,60.30614035087719,5,False,False,True,0,0699-NDKJM
1,0,1,1,72,0,0,45.25,3139.8,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,43.608333333333334,4,False,False,True,0,9286-BHDQG
1,0,1,0,66,0,1,56.6,3789.2,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,57.41212121212121,5,False,False,True,0,0230-WEQUW
1,0,1,1,65,1,1,84.2,5324.5,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,81.91538461538461,5,False,False,True,0,2040-LDIWQ
0,0,0,0,8,1,1,80.0,624.6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,78.075,1,False,False,False,0,6496-JDSSB
0,0,0,0,4,1,1,70.15,268.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,67.0875,0,False,False,False,1,9408-SSNVZ
0,0,1,0,71,1,0,24.75,1836.9,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,25.871830985915494,0,False,False,True,0,4443-EMBNA
1,0,1,1,1,1,1,20.2,20.2,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,20.2,0,False,False,False,0,6469-MRVET
1,0,1,0,4,1,0,50.05,179.35,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,44.8375,1,False,False,False,1,0742-MOABM
0,0,0,0,12,1,1,19.35,219.35,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,18.279166666666665,0,False,False,False,0,5961-VUSRV
1,0,0,0,24,0,1,50.6,1288.75,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,53.697916666666664,3,True,False,False,0,6778-JFCMK
0,0,1,1,31,1,1,81.15,2545.75,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,82.12096774193549,5,False,True,False,0,6341-JVQGF
0,0,1,0,1,1,0,55.2,55.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,55.2,1,False,False,False,1,2232-DMLXU
